group,model,display_name,task,source_task,task_name,accuracy,n_correct,n_incorrect,n,binom_se,ci_low_wilson,ci_high_wilson,chance_level,chance_adjusted_accuracy,chance_adjusted_ci_low,chance_adjusted_ci_high,above_chance_p
text,qwen,Qwen,Task3,task3,Column Count,0.261,783,2217,3000,0.008018291588611628,0.245596883274098,0.27701442885367866,,0.261,0.245596883274098,0.27701442885367866,
text,qwen,Qwen,Task4,task4,Layer Count,0.7696666666666667,2309,691,3000,0.007687216420544974,0.7542605355277446,0.7843830467437042,,0.7696666666666667,0.7542605355277446,0.7843830467437042,
text,qwen,Qwen,Task5,task5,Visible Object Count,0.19166666666666668,575,2425,3000,0.007186342499388581,0.17797924901151718,0.2061427366484458,,0.19166666666666668,0.17797924901151718,0.2061427366484458,
text,qwen,Qwen,Task6,task2,Top Layer,0.21133333333333335,634,2366,3000,0.0074536692430765385,0.1970979942065541,0.2263070215572599,,0.21133333333333335,0.1970979942065541,0.2263070215572599,
text,qwen,Qwen,Task7,task6,Direct Support,0.5088362787595865,1526,1473,2999,0.00912880523878071,0.49094396124294104,0.5267059873923782,,0.5088362787595865,0.49094396124294104,0.5267059873923782,
text,qwen,Qwen,Task8,task7,Support Column,0.421,1263,1737,3000,0.009014044597182776,0.40344451736021597,0.4387575481548232,,0.421,0.40344451736021597,0.4387575481548232,
text,qwen,Qwen,Task9,task8,Hidden Object Count,0.49233333333333335,1477,1523,3000,0.009127636098176831,0.47446441224740665,0.5102218641527871,,0.49233333333333335,0.47446441224740665,0.5102218641527871,
text,qwen,Qwen,Target1,main,Object Counting,0.17733333333333334,532,2468,3000,0.006973431059438442,0.16408057621874517,0.19141140445027555,,0.17733333333333334,0.16408057621874517,0.19141140445027555,
text,qwen,Qwen,Target2a,task10,Mental Rotation 90,0.15933333333333333,478,2522,3000,0.006681971321454525,0.1466734746723786,0.17286454624057504,,0.15933333333333333,0.1466734746723786,0.17286454624057504,
text,qwen,Qwen,Target2b,task11,Mental Rotation 180,0.141,423,2577,3000,0.006353975133725344,0.12900483277887914,0.15391341430845062,,0.141,0.12900483277887914,0.15391341430845062,
text,gemini,Gemini,Task2,task9,Cluster Count,0.4668222740913638,1400,1599,2999,0.009110108535413806,0.4490202811803248,0.484709156962533,,0.4668222740913638,0.4490202811803248,0.484709156962533,
text,gemini,Gemini,Task3,task3,Column Count,0.14433333333333334,433,2567,3000,0.006416157266937437,0.1322123410048487,0.1573640467780491,,0.14433333333333334,0.1322123410048487,0.1573640467780491,
text,gemini,Gemini,Task4,task4,Layer Count,0.7023333333333334,2107,893,3000,0.00834787841754263,0.6857211469463834,0.7184279932745924,,0.7023333333333334,0.6857211469463834,0.7184279932745924,
text,gemini,Gemini,Task5,task5,Visible Object Count,0.17739246415471824,532,2467,2999,0.006975505608779275,0.16413570819866852,0.19147465766278754,,0.17739246415471824,0.16413570819866852,0.19147465766278754,
text,gemini,Gemini,Task6,task2,Top Layer,0.44866666666666666,1346,1654,3000,0.009080471516554797,0.4309458556711159,0.46651877761713745,,0.44866666666666666,0.4309458556711159,0.46651877761713745,
text,gemini,Gemini,Task7,task6,Direct Support,0.4766666666666667,1430,1570,3000,0.009118763723874627,0.45883513810399856,0.4945578770270258,,0.4766666666666667,0.45883513810399856,0.4945578770270258,
text,gemini,Gemini,Task8,task7,Support Column,0.379,1137,1863,3000,0.008857369812760444,0.36180471608113124,0.39650477666975154,,0.379,0.36180471608113124,0.39650477666975154,
text,gemini,Gemini,Task9,task8,Hidden Object Count,0.43566666666666665,1307,1693,3000,0.009052830537502662,0.41801655326312237,0.45348133131241586,,0.43566666666666665,0.41801655326312237,0.45348133131241586,
text,gemini,Gemini,Target1,main,Object Counting,0.14833333333333334,445,2555,3000,0.00648923610182163,0.13606435705328143,0.16150179956429792,,0.14833333333333334,0.13606435705328143,0.16150179956429792,
text,gemini,Gemini,Target2a,task10,Mental Rotation 90,0.37833333333333335,1135,1865,3000,0.008854325161980108,0.36114485784472167,0.39583300676704763,,0.37833333333333335,0.36114485784472167,0.39583300676704763,
text,gemini,Gemini,Target2b,task11,Mental Rotation 180,0.3507835945315105,1052,1947,2999,0.0087141723863953,0.33390457373610694,0.3680444068561427,,0.3507835945315105,0.33390457373610694,0.3680444068561427,
text,claude,Claude,Task2,task9,Cluster Count,0.411,1233,1767,3000,0.008982928253080951,0.3935181762578943,0.428709467170441,,0.411,0.3935181762578943,0.428709467170441,
text,claude,Claude,Task3,task3,Column Count,0.19133333333333333,574,2426,3000,0.007181571065091744,0.1776556723865677,0.20580049920383842,,0.19133333333333333,0.1776556723865677,0.20580049920383842,
text,claude,Claude,Task4,task4,Layer Count,0.6303333333333333,1891,1109,3000,0.008813119429241503,0.6129031809912234,0.6474301202054841,,0.6303333333333333,0.6129031809912234,0.6474301202054841,
text,claude,Claude,Task5,task5,Visible Object Count,0.157,471,2529,3000,0.006642062932553409,0.14442115208906803,0.170456170336988,,0.157,0.14442115208906803,0.170456170336988,
text,claude,Claude,Task6,task2,Top Layer,0.26466666666666666,794,2206,3000,0.008054361597342196,0.24918831211457684,0.2807469547783246,,0.26466666666666666,0.24918831211457684,0.2807469547783246,
text,claude,Claude,Task7,task6,Direct Support,0.288,864,2136,3000,0.00826752683696884,0.27207486894652605,0.3044673828153512,,0.288,0.27207486894652605,0.3044673828153512,
text,claude,Claude,Task8,task7,Support Column,0.302,906,2094,3000,0.008382441967191501,0.285832191787854,0.3186742508954087,,0.302,0.285832191787854,0.3186742508954087,
text,claude,Claude,Task9,task8,Hidden Object Count,0.514,1542,1458,3000,0.009125130136058335,0.49610827177286926,0.5318559191485163,,0.514,0.49610827177286926,0.5318559191485163,
text,claude,Claude,Target1,main,Object Counting,0.14066666666666666,422,2578,3000,0.006347691327182284,0.1286842100139114,0.15356822300386158,,0.14066666666666666,0.1286842100139114,0.15356822300386158,
text,claude,Claude,Target2a,task10,Mental Rotation 90,0.4013333333333333,1204,1796,3000,0.008949206461820862,0.3839298386640205,0.41898919674716767,,0.4013333333333333,0.3839298386640205,0.41898919674716767,
text,claude,Claude,Target2b,task11,Mental Rotation 180,0.36433333333333334,1093,1907,3000,0.008786249779353258,0.3472959281951235,0.3817177454952602,,0.36433333333333334,0.3472959281951235,0.3817177454952602,
text,kimi,Kimi,Task2,task9,Cluster Count,0.3943333333333333,1183,1817,3000,0.008922528706511317,0.37699097760312683,0.4119459623473686,,0.3943333333333333,0.37699097760312683,0.4119459623473686,
text,kimi,Kimi,Task3,task3,Column Count,0.07833333333333334,235,2765,3000,0.004905684533349116,0.06924848940305342,0.08849671260759856,,0.07833333333333334,0.06924848940305342,0.08849671260759856,
text,kimi,Kimi,Task4,task4,Layer Count,0.6663333333333333,1999,1001,3000,0.008608778895643335,0.6492568549865374,0.6829843657223043,,0.6663333333333333,0.6492568549865374,0.6829843657223043,
text,kimi,Kimi,Task5,task5,Visible Object Count,0.11466666666666667,344,2656,3000,0.005817164894294076,0.10375446594382959,0.12656446964851326,,0.11466666666666667,0.10375446594382959,0.12656446964851326,
text,kimi,Kimi,Task6,task2,Top Layer,0.2813333333333333,844,2156,3000,0.008209443523343282,0.265530336676889,0.29769563369385227,,0.2813333333333333,0.265530336676889,0.29769563369385227,
text,kimi,Kimi,Task7,task6,Direct Support,0.26766666666666666,803,2197,3000,0.008083341351656963,0.2521277941829928,0.2837997993359198,,0.26766666666666666,0.2521277941829928,0.2837997993359198,
text,kimi,Kimi,Task8,task7,Support Column,0.24666666666666667,740,2260,3000,0.00787024400770019,0.23157143822077775,0.2624098689160567,,0.24666666666666667,0.23157143822077775,0.2624098689160567,
text,kimi,Kimi,Task9,task8,Hidden Object Count,0.331,993,2007,3000,0.008591449237468613,0.3143862762452262,0.34804599048947793,,0.331,0.3143862762452262,0.34804599048947793,
text,kimi,Kimi,Target1,main,Object Counting,0.136,408,2592,3000,0.006258434308994543,0.1241979973586272,0.1487330386853507,,0.136,0.1241979973586272,0.1487330386853507,
text,kimi,Kimi,Target2a,task10,Mental Rotation 90,0.189,567,2433,3000,0.007147936765249116,0.1753910937359258,0.2034043793675828,,0.189,0.1753910937359258,0.2034043793675828,
text,kimi,Kimi,Target2b,task11,Mental Rotation 180,0.176,528,2472,3000,0.00695279320369399,0.16278930216170842,0.19003942222908501,,0.176,0.16278930216170842,0.19003942222908501,
text,gpt,GPT,Task2,task9,Cluster Count,0.42933333333333334,1288,1712,3000,0.009037075895484156,0.4117221391162306,0.44712527813772857,,0.42933333333333334,0.4117221391162306,0.44712527813772857,
text,gpt,GPT,Task3,task3,Column Count,0.09466666666666666,284,2716,3000,0.005344931832708093,0.0847028547321678,0.10566723668676721,,0.09466666666666666,0.0847028547321678,0.10566723668676721,
text,gpt,GPT,Task4,task4,Layer Count,0.652,1956,1044,3000,0.008696666027852282,0.6347699364877936,0.6688412792301058,,0.652,0.6347699364877936,0.6688412792301058,
text,gpt,GPT,Task5,task5,Visible Object Count,0.08666666666666667,260,2740,3000,0.005136651164444126,0.07712000389598607,0.09727054985358584,,0.08666666666666667,0.07712000389598607,0.09727054985358584,
text,gpt,GPT,Task6,task2,Top Layer,0.366,1098,1902,3000,0.008794771173828231,0.3489437943015733,0.3833989497365944,,0.366,0.3489437943015733,0.3833989497365944,
text,gpt,GPT,Task7,task6,Direct Support,0.3323333333333333,997,2003,3000,0.008600152884084656,0.31570087934346286,0.3493946436694683,,0.3323333333333333,0.31570087934346286,0.3493946436694683,
text,gpt,GPT,Task8,task7,Support Column,0.31933333333333336,958,2042,3000,0.008511943678454715,0.30289004820758564,0.33623872609263056,,0.31933333333333336,0.30289004820758564,0.33623872609263056,
text,gpt,GPT,Task9,task8,Hidden Object Count,0.4736666666666667,1421,1579,3000,0.009116039994711804,0.45584430305387635,0.4915563854511368,,0.4736666666666667,0.45584430305387635,0.4915563854511368,
text,gpt,GPT,Target1,main,Object Counting,0.08333333333333333,250,2750,3000,0.0050460839234958196,0.07396785450862141,0.0937645585453825,,0.08333333333333333,0.07396785450862141,0.0937645585453825,
text,gpt,GPT,Target2a,task10,Mental Rotation 90,0.3506666666666667,1052,1948,3000,0.008712052103371046,0.33379188009471084,0.3679234167438443,,0.3506666666666667,0.33379188009471084,0.3679234167438443,
text,gpt,GPT,Target2b,task11,Mental Rotation 180,0.31666666666666665,950,2050,3000,0.008492916438399098,0.3002640101661989,0.33353825157756284,,0.31666666666666665,0.3002640101661989,0.33353825157756284,
text,vla0,vla0,Task2,task9,Cluster Count,0.22966666666666666,689,2311,3000,0.007679407288085214,0.2149664117142999,0.24505837787513787,,0.22966666666666666,0.2149664117142999,0.24505837787513787,
text,vla0,vla0,Task3,task3,Column Count,0.0006666666666666666,2,2998,3000,0.00047124735975289457,0.0001828392603776389,0.0024276845435406507,,0.0006666666666666666,0.0001828392603776389,0.0024276845435406507,
text,vla0,vla0,Task4,task4,Layer Count,0.176,528,2472,3000,0.00695279320369399,0.16278930216170842,0.19003942222908501,,0.176,0.16278930216170842,0.19003942222908501,
text,vla0,vla0,Task5,task5,Visible Object Count,0.011666666666666667,35,2965,3000,0.0019604893569000878,0.008400639851992561,0.016181748247300027,,0.011666666666666667,0.008400639851992561,0.016181748247300027,
text,vla0,vla0,Task6,task2,Top Layer,0.15533333333333332,466,2534,3000,0.006613241486817411,0.142812966298948,0.16873528577932403,,0.15533333333333332,0.142812966298948,0.16873528577932403,
text,vla0,vla0,Task7,task6,Direct Support,0.37266666666666665,1118,1882,3000,0.008827725683364925,0.35553747105016315,0.3901215543791405,,0.37266666666666665,0.35553747105016315,0.3901215543791405,
text,vla0,vla0,Task8,task7,Support Column,0.152,456,2544,3000,0.006554794682774841,0.13959816462078284,0.16529194676192127,,0.152,0.13959816462078284,0.16529194676192127,
text,vla0,vla0,Task9,task8,Hidden Object Count,0.19033333333333333,571,2429,3000,0.0071672066979997055,0.17668504033352928,0.20477368904820648,,0.19033333333333333,0.17668504033352928,0.20477368904820648,
text,vla0,vla0,Target1,main,Object Counting,0.041666666666666664,125,2875,3000,0.0036483126490454714,0.03508270873296189,0.04942294562644242,,0.041666666666666664,0.03508270873296189,0.04942294562644242,
text,vla0,vla0,Target2a,task10,Mental Rotation 90,0.22033333333333333,661,2339,3000,0.007567178152071298,0.2058645010985886,0.23551749454325885,,0.22033333333333333,0.2058645010985886,0.23551749454325885,
text,vla0,vla0,Target2b,task11,Mental Rotation 180,0.21366666666666667,641,2359,3000,0.007483609250048229,0.19936979206439726,0.2286959221863143,,0.21366666666666667,0.19936979206439726,0.2286959221863143,
text,glm,GLM,Task2,task9,Cluster Count,0.20966666666666667,629,2371,3000,0.00743206017995808,0.19547571794764013,0.22460022746838987,,0.20966666666666667,0.19547571794764013,0.22460022746838987,
text,glm,GLM,Task3,task3,Column Count,0.021,63,2937,3000,0.002617823523463719,0.016448476023296632,0.026776706023586276,,0.021,0.016448476023296632,0.026776706023586276,
text,glm,GLM,Task4,task4,Layer Count,0.20966666666666667,629,2371,3000,0.00743206017995808,0.19547571794764013,0.22460022746838987,,0.20966666666666667,0.19547571794764013,0.22460022746838987,
text,glm,GLM,Task5,task5,Visible Object Count,0.029,87,2913,3000,0.003063712345069839,0.023571169227417216,0.03563355048882881,,0.029,0.023571169227417216,0.03563355048882881,
text,glm,GLM,Task6,task2,Top Layer,0.24166666666666667,725,2275,3000,0.007815878898944313,0.2266841598517746,0.2573099362417079,,0.24166666666666667,0.2266841598517746,0.2573099362417079,
text,glm,GLM,Task7,task6,Direct Support,0.16833333333333333,505,2495,3000,0.006831232739465165,0.15537012730435576,0.18214487348663141,,0.16833333333333333,0.15537012730435576,0.18214487348663141,
text,glm,GLM,Task8,task7,Support Column,0.146,438,2562,3000,0.006446807995693166,0.13381695482404038,0.15908850330664137,,0.146,0.13381695482404038,0.15908850330664137,
text,glm,GLM,Task9,task8,Hidden Object Count,0.16366666666666665,491,2509,3000,0.006754748672573216,0.15085897305242407,0.1773346307647679,,0.16366666666666665,0.15085897305242407,0.1773346307647679,
text,glm,GLM,Target1,main,Object Counting,0.035,105,2895,3000,0.0033553439962742022,0.028995568884546314,0.04219380408372207,,0.035,0.028995568884546314,0.04219380408372207,
text,glm,GLM,Target2a,task10,Mental Rotation 90,0.035,105,2895,3000,0.0033553439962742022,0.028995568884546314,0.04219380408372207,,0.035,0.028995568884546314,0.04219380408372207,
text,glm,GLM,Target2b,task11,Mental Rotation 180,0.027666666666666666,83,2917,3000,0.0029945073174186894,0.022374228427616327,0.034167235010402516,,0.027666666666666666,0.022374228427616327,0.034167235010402516,
text,qwen3b,Qwen3B,Task2,task9,Cluster Count,0.22933333333333333,688,2312,3000,0.007675492504405511,0.2146411609152889,0.24471781460459208,,0.22933333333333333,0.2146411609152889,0.24471781460459208,
text,qwen3b,Qwen3B,Task3,task3,Column Count,0.0013333333333333333,4,2996,3000,0.0006662220739752263,0.0005186172629797156,0.0034235346800521676,,0.0013333333333333333,0.0005186172629797156,0.0034235346800521676,
text,qwen3b,Qwen3B,Task4,task4,Layer Count,0.098,294,2706,3000,0.0054281979821422625,0.08786923106461773,0.10915900104988528,,0.098,0.08786923106461773,0.10915900104988528,
text,qwen3b,Qwen3B,Task5,task5,Visible Object Count,0.0023333333333333335,7,2993,3000,0.0008808875995057276,0.0011307176584015297,0.004808876493300746,,0.0023333333333333335,0.0011307176584015297,0.004808876493300746,
text,qwen3b,Qwen3B,Task6,task2,Top Layer,0.19966666666666666,599,2401,3000,0.0072983991141639835,0.18574989056868574,0.2143516327606403,,0.19966666666666666,0.18574989056868574,0.2143516327606403,
text,qwen3b,Qwen3B,Task7,task6,Direct Support,0.36766666666666664,1103,1897,3000,0.008803179139547427,0.3505918822690974,0.38507993211685426,,0.36766666666666664,0.3505918822690974,0.38507993211685426,
text,qwen3b,Qwen3B,Task8,task7,Support Column,0.12966666666666668,389,2611,3000,0.006133330314008919,0.11811731424646418,0.14216325447593456,,0.12966666666666668,0.11811731424646418,0.14216325447593456,
text,qwen3b,Qwen3B,Task9,task8,Hidden Object Count,0.18966666666666668,569,2431,3000,0.007157588565576683,0.17603803414300204,0.20408906709962013,,0.18966666666666668,0.17603803414300204,0.20408906709962013,
text,qwen3b,Qwen3B,Target1,main,Object Counting,0.021333333333333333,64,2936,3000,0.0026380688784426016,0.016742055588159818,0.02714894052827988,,0.021333333333333333,0.016742055588159818,0.02714894052827988,
text,qwen3b,Qwen3B,Target2a,task10,Mental Rotation 90,0.25666666666666665,770,2230,3000,0.007974728603300322,0.24135429501151642,0.2726014342120219,,0.25666666666666665,0.24135429501151642,0.2726014342120219,
text,qwen3b,Qwen3B,Target2b,task11,Mental Rotation 180,0.241,723,2277,3000,0.007808520986717011,0.22603273627126402,0.2566297316831048,,0.241,0.22603273627126402,0.2566297316831048,
