group,model,display_name,task,source_task,task_name,accuracy,n_correct,n_incorrect,n,binom_se,ci_low_wilson,ci_high_wilson,chance_level,chance_adjusted_accuracy,chance_adjusted_ci_low,chance_adjusted_ci_high,above_chance_p
mcq5,kimi,Kimi,Task6,task2,Top Layer,0.38233333333333336,1147,1853,3000,0.008872326931824884,0.36510452782596287,0.39986310562048794,0.2,0.22791666666666668,0.20638065978245357,0.2498288820256099,6.002967422058093e-117
mcq5,kimi,Kimi,Task7,task6,Direct Support,0.499,1497,1503,3000,0.009128691034315928,0.4811204892335419,0.5168820685577878,0.2,0.37374999999999997,0.3514006115419273,0.3961025856972348,2.3026967745707296e-291
mcq5,kimi,Kimi,Task8,task7,Support Column,0.504,1512,1488,3000,0.009128417168381383,0.48611463050304404,0.5218751383316375,0.2,0.37999999999999995,0.357643288128805,0.4023439229145468,1.947140961636658e-300
mcq5,kimi,Kimi,Task9,task8,Hidden Object Count,0.297,891,2109,3000,0.008342481645170098,0.28091674871763184,0.3136024829222789,0.2,0.12124999999999997,0.10114593589703978,0.14200310365284857,9.313780268402749e-37
mcq5,kimi,Kimi,Target1,main,Object Counting,0.20466666666666666,614,2386,3000,0.007366098520072034,0.1906111062794207,0.2194776280932573,0.2,0.005833333333333315,-0.011736117150724125,0.02434703511657161,0.26795521158305785
mcq5,kimi,Kimi,Target2a,task10,Mental Rotation 90,0.22633333333333333,679,2321,3000,0.0076399510372679655,0.21171450657248395,0.24165214232138585,0.2,0.03291666666666665,0.014643133215604918,0.0520651779017323,0.00020601670805715046
mcq5,kimi,Kimi,Target2b,task11,Mental Rotation 180,0.23233333333333334,697,2303,3000,0.007710481082171107,0.2175688959834829,0.24778240616240926,0.2,0.040416666666666656,0.0219611199793536,0.059728007703011565,7.5679681353509125e-06
mcq5,glm,GLM,Task1,task1,Object Categorization,0.20666666666666667,620,2380,3000,0.00739268908123775,0.19255654856590199,0.22152707022411683,0.2,0.008333333333333318,-0.009304314292622531,0.026908837780146022,0.18646155163382896
mcq5,glm,GLM,Task2,task9,Cluster Count,0.19,570,2430,3000,0.007162401831787993,0.17636152903188498,0.20443138628029398,0.2,-0.012500000000000011,-0.029548088710143784,0.005539232850367455,0.9187271944182135
mcq5,glm,GLM,Task3,task3,Column Count,0.20366666666666666,611,2389,3000,0.007352699176845547,0.18963858849945578,0.21845270366455186,0.2,0.004583333333333314,-0.01295176437568029,0.023065879580689806,0.3146331344706577
mcq5,glm,GLM,Task4,task4,Layer Count,0.203,609,2391,3000,0.007343727482234981,0.1889903191345871,0.21776934489030694,0.2,0.0037500000000000033,-0.013762101081766127,0.022211681112883665,0.34759028683934423
mcq5,glm,GLM,Task5,task5,Visible Object Count,0.20333333333333334,610,2390,3000,0.00734821721891074,0.18931444621639776,0.21811103187805309,0.2,0.004166666666666659,-0.013356942229502816,0.022638789847566343,0.33094457129813154
mcq5,glm,GLM,Task6,task2,Top Layer,0.19,570,2430,3000,0.007162401831787993,0.17636152903188498,0.20443138628029398,0.2,-0.012500000000000011,-0.029548088710143784,0.005539232850367455,0.9187271944182135
mcq5,glm,GLM,Task7,task6,Direct Support,0.20466666666666666,614,2386,3000,0.007366098520072034,0.1906111062794207,0.2194776280932573,0.2,0.005833333333333315,-0.011736117150724125,0.02434703511657161,0.26795521158305785
mcq5,glm,GLM,Task8,task7,Support Column,0.19633333333333333,589,2411,3000,0.0072522767817092115,0.18251101350799714,0.21093236912576097,0.2,-0.004583333333333349,-0.021861233115003584,0.013665461407201193,0.6990182053353045
mcq5,glm,GLM,Task9,task8,Hidden Object Count,0.20666666666666667,620,2380,3000,0.00739268908123775,0.19255654856590199,0.22152707022411683,0.2,0.008333333333333318,-0.009304314292622531,0.026908837780146022,0.18646155163382896
mcq5,glm,GLM,Target1,main,Object Counting,0.20333333333333334,610,2390,3000,0.00734821721891074,0.18931444621639776,0.21811103187805309,0.2,0.004166666666666659,-0.013356942229502816,0.022638789847566343,0.33094457129813154
mcq5,glm,GLM,Target2a,task10,Mental Rotation 90,0.19433333333333333,583,2417,3000,0.007224215964123463,0.1805684443097993,0.208880053906618,0.2,-0.007083333333333351,-0.0242894446127509,0.011100067383272502,0.7873066637942815
mcq5,glm,GLM,Target2b,task11,Mental Rotation 180,0.20033333333333334,601,2399,3000,0.007307527828408385,0.18639785309077042,0.21503529837766924,0.2,0.00041666666666665547,-0.017002683636536987,0.01879412297208654,0.48907683701544236
mcq5,vla0,vla0,Task1,task1,Object Categorization,0.19566666666666666,587,2413,3000,0.007242955709336307,0.18186342687052828,0.2102483276241162,0.2,-0.005416666666666695,-0.02267071641183966,0.012810409530145221,0.7301755907852969
mcq5,vla0,vla0,Task2,task9,Cluster Count,0.206,618,2382,3000,0.007383856264400962,0.1919080078011672,0.22084398284973797,0.2,0.007499999999999972,-0.010114990248541005,0.026054978562172447,0.211734628669215
mcq5,vla0,vla0,Task3,task3,Column Count,0.19866666666666666,596,2404,3000,0.00728464646184522,0.18477806321403328,0.21332601790662237,0.2,-0.0016666666666666913,-0.01902742098245841,0.016657522383277945,0.5796560860914981
mcq5,vla0,vla0,Task4,task4,Layer Count,0.19533333333333333,586,2414,3000,0.007238282996729317,0.1815396573449748,0.2099062830801129,0.2,-0.00583333333333335,-0.023075428318781524,0.012382853850141096,0.7451343732390081
mcq5,vla0,vla0,Task5,task5,Visible Object Count,0.211,633,2367,3000,0.007449362388822281,0.19677350972082977,0.2259656919734274,0.2,0.013749999999999978,-0.004033112848962801,0.032457114966784224,0.06968792853430471
mcq5,vla0,vla0,Task6,task2,Top Layer,0.20033333333333334,601,2399,3000,0.007307527828408385,0.18639785309077042,0.21503529837766924,0.2,0.00041666666666665547,-0.017002683636536987,0.01879412297208654,0.48907683701544236
mcq5,vla0,vla0,Task7,task6,Direct Support,0.19333333333333333,580,2420,3000,0.00721007525516795,0.17959737523849723,0.2078536807692497,0.2,-0.008333333333333352,-0.025503280951878482,0.009817100961562117,0.8251429466430212
mcq5,vla0,vla0,Task8,task7,Support Column,0.19833333333333333,595,2405,3000,0.007280046296149089,0.1844541519270929,0.21298411512400595,0.2,-0.0020833333333333467,-0.019432310091133873,0.01623014390500742,0.5974494245091764
mcq5,vla0,vla0,Task9,task8,Hidden Object Count,0.203,609,2391,3000,0.007343727482234981,0.1889903191345871,0.21776934489030694,0.2,0.0037500000000000033,-0.013762101081766127,0.022211681112883665,0.34759028683934423
mcq5,vla0,vla0,Target1,main,Object Counting,0.203,609,2391,3000,0.007343727482234981,0.1889903191345871,0.21776934489030694,0.2,0.0037500000000000033,-0.013762101081766127,0.022211681112883665,0.34759028683934423
mcq5,vla0,vla0,Target2a,task10,Mental Rotation 90,0.19733333333333333,592,2408,3000,0.007266197742260365,0.18348251197360024,0.21195831286882824,0.2,-0.003333333333333348,-0.02064686003299971,0.014947891086035288,0.6495394769547367
mcq5,vla0,vla0,Target2b,task11,Mental Rotation 180,0.19,570,2430,3000,0.007162401831787993,0.17636152903188498,0.20443138628029398,0.2,-0.012500000000000011,-0.029548088710143784,0.005539232850367455,0.9187271944182135
mcq5,qwen,Qwen,Task1,task1,Object Categorization,0.22833333333333333,685,2315,3000,0.007663707158249681,0.21366548865071794,0.24369604466049266,0.2,0.03541666666666665,0.01708186081339741,0.05462005582561581,7.304266538778217e-05
mcq5,qwen,Qwen,Task2,task9,Cluster Count,0.19966666666666666,599,2401,3000,0.0072983991141639835,0.18574989056868574,0.2143516327606403,0.2,-0.00041666666666669017,-0.01781263678914284,0.017939540950800345,0.5254822245475986
mcq5,qwen,Qwen,Task3,task3,Column Count,0.228,684,2316,3000,0.007659765009450355,0.2133402913417197,0.2433554278999341,0.2,0.034999999999999996,0.016675364177149606,0.05419428487491763,8.721171994212698e-05
mcq5,qwen,Qwen,Task4,task4,Layer Count,0.15633333333333332,469,2531,3000,0.006630566145315753,0.1437778156888566,0.16976787859808587,0.2,-0.05458333333333336,-0.07027773038892927,-0.03779015175239268,0.999999999682179
mcq5,qwen,Qwen,Task5,task5,Visible Object Count,0.26366666666666666,791,2209,3000,0.008044595609383887,0.24820869214425373,0.2797291325399774,0.2,0.07958333333333331,0.06026086518031715,0.09966141567497172,2.247633104527801e-17
mcq5,qwen,Qwen,Task6,task2,Top Layer,0.2776666666666667,833,2167,3000,0.008176549575643932,0.26193269785822515,0.29396931774739143,0.2,0.09708333333333333,0.07741587232278142,0.11746164718423928,1.1977638535026744e-24
mcq5,qwen,Qwen,Task7,task6,Direct Support,0.291,873,2127,3000,0.00829294881209332,0.2750213075929439,0.30751327079494445,0.2,0.11374999999999996,0.09377663449117987,0.13439158849368055,9.528132170190464e-33
mcq5,qwen,Qwen,Task8,task7,Support Column,0.26366666666666666,791,2209,3000,0.008044595609383887,0.24820869214425373,0.2797291325399774,0.2,0.07958333333333331,0.06026086518031715,0.09966141567497172,2.247633104527801e-17
mcq5,qwen,Qwen,Task9,task8,Hidden Object Count,0.184,552,2448,3000,0.007074461110218926,0.1705411648039812,0.1982670972561754,0.2,-0.020000000000000018,-0.0368235439950235,-0.0021661284297807767,0.9872027402053823
mcq5,qwen,Qwen,Target1,main,Object Counting,0.20166666666666666,605,2395,3000,0.007325690461706715,0.18769396337842498,0.21640244436824185,0.2,0.002083333333333312,-0.015382545776968792,0.020503055460302302,0.4169276666377158
mcq5,qwen,Qwen,Target2a,task10,Mental Rotation 90,0.156,468,2532,3000,0.0066248018838301875,0.14345617847694364,0.16942370174044202,0.2,-0.055000000000000014,-0.07067977690382046,-0.038220372824447485,0.9999999997667136
mcq5,qwen,Qwen,Target2b,task11,Mental Rotation 180,0.166,498,2502,3000,0.00679323192596867,0.15311407902255814,0.17974022328153144,0.2,-0.0425,-0.058607401221802344,-0.025324720898085712,0.9999991347287873
mcq5,qwen3b,Qwen3B,Task1,task1,Object Categorization,0.20633333333333334,619,2381,3000,0.007388276499267581,0.1922322707056346,0.22118553401482743,0.2,0.007916666666666662,-0.009709661617956777,0.02648191751853428,0.19885357911392784
mcq5,qwen3b,Qwen3B,Task2,task9,Cluster Count,0.20733333333333334,622,2378,3000,0.007401491341214558,0.19320514904709635,0.22221009788203605,0.2,0.009166666666666663,-0.00849356369112958,0.02776262235254505,0.16316497769286278
mcq5,qwen3b,Qwen3B,Task3,task3,Column Count,0.20133333333333334,604,2396,3000,0.007321161615987412,0.18736991272283252,0.21606068095427752,0.2,0.0016666666666666566,-0.01578760909645937,0.02007585119284689,0.43478923687346716
mcq5,qwen3b,Qwen3B,Task4,task4,Layer Count,0.20433333333333334,613,2387,3000,0.007361639813298443,0.19028691855852164,0.21913600174459957,0.2,0.00541666666666666,-0.012141351801847958,0.023920002180749453,0.2831155016451497
mcq5,qwen3b,Qwen3B,Task5,task5,Visible Object Count,0.208,624,2376,3000,0.007410263153222023,0.1938538090323617,0.22289306603588427,0.2,0.009999999999999974,-0.007682738709547873,0.028616332544855322,0.14186395587503955
mcq5,qwen3b,Qwen3B,Task6,task2,Top Layer,0.20666666666666667,620,2380,3000,0.00739268908123775,0.19255654856590199,0.22152707022411683,0.2,0.008333333333333318,-0.009304314292622531,0.026908837780146022,0.18646155163382896
mcq5,qwen3b,Qwen3B,Task7,task6,Direct Support,0.19666666666666666,590,2410,3000,0.007256925172754846,0.18283483055891445,0.2112743661444004,0.2,-0.0041666666666666935,-0.021456461801356956,0.014092957680500486,0.6828650473273535
mcq5,qwen3b,Qwen3B,Task8,task7,Support Column,0.19833333333333333,595,2405,3000,0.007280046296149089,0.1844541519270929,0.21298411512400595,0.2,-0.0020833333333333467,-0.019432310091133873,0.01623014390500742,0.5974494245091764
mcq5,qwen3b,Qwen3B,Task9,task8,Hidden Object Count,0.20333333333333334,610,2390,3000,0.00734821721891074,0.18931444621639776,0.21811103187805309,0.2,0.004166666666666659,-0.013356942229502816,0.022638789847566343,0.33094457129813154
mcq5,qwen3b,Qwen3B,Target1,main,Object Counting,0.20166666666666666,605,2395,3000,0.007325690461706715,0.18769396337842498,0.21640244436824185,0.2,0.002083333333333312,-0.015382545776968792,0.020503055460302302,0.4169276666377158
mcq5,qwen3b,Qwen3B,Target2a,task10,Mental Rotation 90,0.19266666666666668,578,2422,3000,0.007200606970300541,0.1789500762553628,0.20716935161327055,0.2,-0.009166666666666663,-0.026312404680796514,0.00896168951658817,0.8478523676628156
mcq5,qwen3b,Qwen3B,Target2b,task11,Mental Rotation 180,0.19966666666666666,599,2401,3000,0.0072983991141639835,0.18574989056868574,0.2143516327606403,0.2,-0.00041666666666669017,-0.01781263678914284,0.017939540950800345,0.5254822245475986
mcq5,claude,Claude,Task1,task1,Object Categorization,0.43066666666666664,1292,1708,3000,0.009040517848163508,0.4130470340516184,0.44846363948056783,0.2,0.2883333333333333,0.266308792564523,0.31057954935070975,1.8761562734519868e-180
mcq5,claude,Claude,Task2,task9,Cluster Count,0.3983333333333333,1195,1805,3000,0.008938006654895875,0.3809555842894005,0.4159711244957765,0.2,0.24791666666666662,0.22619448036175063,0.2699639056197206,1.4257433804679359e-136
mcq5,claude,Claude,Task3,task3,Column Count,0.315,945,2055,3000,0.0084808608053664,0.29862305635209574,0.33185013504388206,0.2,0.14375,0.12327882044011966,0.16481266880485254,4.0756537347673763e-50
mcq5,claude,Claude,Task4,task4,Layer Count,0.37833333333333335,1135,1865,3000,0.008854325161980108,0.36114485784472167,0.39583300676704763,0.2,0.22291666666666668,0.20143107230590207,0.24479125845880953,2.917870667872599e-112
mcq5,claude,Claude,Task5,task5,Visible Object Count,0.5256666666666666,1577,1423,3000,0.00911667377614998,0.507776560652064,0.5434911227038092,0.2,0.40708333333333324,0.38472070081508,0.42936390337976144,0.0
mcq5,claude,Claude,Task6,task2,Top Layer,0.35733333333333334,1072,1928,3000,0.008749213721286087,0.34037732803600346,0.37465425019368753,0.2,0.19666666666666666,0.1754716600450043,0.2183178127421094,4.0796887306045856e-89
mcq5,claude,Claude,Task7,task6,Direct Support,0.36,1080,1920,3000,0.008763560920082658,0.3430125192906901,0.3773455714954552,0.2,0.19999999999999996,0.1787656491133626,0.221681964369319,6.434885423483976e-92
mcq5,claude,Claude,Task8,task7,Support Column,0.39066666666666666,1172,1828,3000,0.008907791013530836,0.3733578298097463,0.4082551553756244,0.2,0.2383333333333333,0.21669728726218285,0.26031894421953045,5.393806294878244e-127
mcq5,claude,Claude,Task9,task8,Hidden Object Count,0.294,882,2118,3000,0.00831793243540725,0.27796860341305085,0.31055830160084874,0.2,0.11749999999999997,0.09746075426631355,0.1381978770010609,1.004868481368191e-34
mcq5,claude,Claude,Target1,main,Object Counting,0.2,600,2400,3000,0.007302967433402216,0.18607386408722948,0.2146934733116534,0.2,0.0,-0.017407669890963165,0.018366841639566728,0.5072833222195127
mcq5,claude,Claude,Target2a,task10,Mental Rotation 90,0.417,1251,1749,3000,0.009002055320869784,0.3994730864552861,0.43473921022507156,0.2,0.27124999999999994,0.24934135806910762,0.2934240127813394,3.193181407019635e-161
mcq5,claude,Claude,Target2b,task11,Mental Rotation 180,0.4023333333333333,1207,1793,3000,0.008952862153565234,0.3849214085367094,0.4199950690831492,0.2,0.2529166666666666,0.23115176067088675,0.2749938363539365,1.0719090754142202e-141
mcq5,gemini,Gemini,Task1,task1,Object Categorization,0.373,1119,1881,3000,0.00882932613510227,0.35586724735368513,0.3904575921451754,0.2,0.21624999999999997,0.1948340591921064,0.2380719901814692,3.770291803921968e-106
mcq5,gemini,Gemini,Task2,task9,Cluster Count,0.37966666666666665,1139,1861,3000,0.008860396697080195,0.36246460906887673,0.3971765118211196,0.2,0.2245833333333333,0.2030807613360959,0.24647063977639952,8.177883501280698e-114
mcq5,gemini,Gemini,Task3,task3,Column Count,0.2816666666666667,845,2155,3000,0.008212400289715456,0.26585746043618563,0.29803432400411245,0.2,0.10208333333333333,0.08232182554523203,0.12254290500514055,5.85111443884596e-27
mcq5,gemini,Gemini,Task4,task4,Layer Count,0.48033333333333333,1441,1559,3000,0.00912164499459431,0.4624914790326545,0.4982254908634946,0.2,0.35041666666666665,0.3281143487908181,0.3727818635793682,1.2129253601114524e-258
mcq5,gemini,Gemini,Task5,task5,Visible Object Count,0.461,1383,1617,3000,0.009100897391649536,0.4432234582327356,0.4788762956291193,0.2,0.32625,0.3040293227909195,0.34859536953639914,1.1433255871683563e-226
mcq5,gemini,Gemini,Task6,task2,Top Layer,0.311,933,2067,3000,0.00845141013874805,0.29468577855241207,0.3277976440088842,0.2,0.13874999999999998,0.11835722319051507,0.15974705501110525,5.6125288286007e-47
mcq5,gemini,Gemini,Task7,task6,Direct Support,0.36533333333333334,1096,1904,3000,0.008791376245861413,0.3482846211997784,0.38272649469927583,0.2,0.20666666666666667,0.18535577649972296,0.22840811837409478,1.2139159525411722e-97
mcq5,gemini,Gemini,Task8,task7,Support Column,0.33266666666666667,998,2002,3000,0.008602316656102114,0.31602955386028325,0.34973178322220483,0.2,0.1658333333333333,0.14503694232535405,0.18716472902775602,4.026057942050145e-65
mcq5,gemini,Gemini,Task9,task8,Hidden Object Count,0.31266666666666665,938,2062,3000,0.0084637702832371,0.29632613685254067,0.3294863560565395,0.2,0.14083333333333328,0.12040767106567582,0.16185794507067433,2.837791869364052e-48
mcq5,gemini,Gemini,Target1,main,Object Counting,0.19533333333333333,586,2414,3000,0.007238282996729317,0.1815396573449748,0.2099062830801129,0.2,-0.00583333333333335,-0.023075428318781524,0.012382853850141096,0.7451343732390081
mcq5,gemini,Gemini,Target2a,task10,Mental Rotation 90,0.298,894,2106,3000,0.008350568842899267,0.2818996512967429,0.3146170225518382,0.2,0.12249999999999997,0.10237456412092859,0.14327127818979773,1.9013187756055127e-37
mcq5,gemini,Gemini,Target2b,task11,Mental Rotation 180,0.2713333333333333,814,2186,3000,0.008118118738467173,0.2557217503458727,0.28752979793816463,0.2,0.08916666666666663,0.06965218793234085,0.10941224742270578,3.3646272090382773e-21
